,customer lifetime value
6330,4818.635094
6331,8605.495006
6332,4035.769432
6333,8622.835375
6334,5553.801956
6335,24868.24096
6336,5046.892442
6337,8031.706693
6338,8622.835375
6339,9161.655119
6340,5956.545724
6341,8496.063681
6342,4376.363592
6343,22332.43946
6344,20631.15177
6345,3933.813993
6346,4928.648668
6347,5414.320958
6348,10571.5377
6349,5439.3601
6350,7648.25947
6351,5421.537952
6352,5714.246379
6353,11255.46343
6354,5420.339434
6355,2980.464566
6356,10892.90825
6357,11638.89947
6358,7295.42703
6359,5373.724065
6360,8152.244431
6361,13081.3077
6362,4496.977642
6363,13727.79972
6364,3359.239423
6365,3703.437656
6366,3105.35094
6367,4893.979609
6368,10208.92761
6369,8954.434101
6370,4236.468669
6371,5234.780561
6372,3939.00637
6373,8396.605358
6374,2141.979314
6375,6185.9699
6376,9640.532979
6377,4241.636538
6378,3436.448003
6379,4897.979559
6380,17788.05705
6381,3268.323585
6382,2819.114769
6383,7019.177186
6384,4108.257228
6385,2195.911185
6386,3808.122147
6387,23435.72605
6388,6739.316292
6389,23554.392
6390,2874.074736
6391,6135.083838
6392,6900.951275
6393,4524.642758
6394,2560.082499
6395,2333.609334
6396,5783.175676
6397,13295.60284
6398,3700.420255
6399,6488.89559
6400,7693.119768
6401,2630.213326
6402,2287.91729
6403,4648.539191
6404,9209.41167
6405,9269.677845
6406,15002.60308
6407,8427.172486
6408,3011.766294
6409,12898.59142
6410,12168.74492
6411,5551.589436
6412,4541.26342
6413,3096.511217
6414,2359.423599
6415,2468.443101
6416,25640.24004
6417,3567.503755
6418,6019.92547
6419,7258.634662
6420,9111.75642
6421,6369.262355
6422,4425.749642
6423,4950.250892
6424,4837.926404
6425,3891.537785
6426,4872.01638
6427,5310.905647
6428,8704.278179
6429,2698.010741
6430,8360.14874
6431,5316.644499
6432,3733.034622
6433,5407.745153
6434,5297.673655
6435,3873.647046
6436,6508.759916
6437,4834.397455
6438,2927.216278
6439,5924.667902
6440,15262.95878
6441,2541.627614
6442,4904.894731
6443,2434.004911
6444,5586.965345
6445,26197.41498
6446,2609.877842
6447,3265.156348
6448,17435.68167
6449,9080.604474
6450,4637.034667
6451,2615.304467
6452,7019.177186
6453,12052.98409
6454,2647.519741
6455,15956.02945
6456,5039.389325
6457,5583.830065
6458,5074.841142
6459,12045.67286
6460,2727.082424
6461,55277.44589
6462,5080.23973
6463,5838.133617
6464,27666.30052
6465,2676.948677
6466,5330.593183
6467,6305.925101
6468,4746.759537
6469,3423.973171
6470,6610.048274
6471,8044.872393
6472,4314.174392
6473,6715.294284
6474,17646.72772
6475,41855.17315
6476,6620.444259
6477,4078.290374
6478,8382.478392
6479,4807.002259
6480,4858.116042
6481,7240.662339
6482,2736.53263
6483,26197.41498
6484,2336.286633
6485,2254.931708
6486,6376.754915
6487,2941.828805
6488,6199.962422
6489,6846.150323
6490,14032.59376
6491,17569.15979
6492,2448.859093
6493,3857.770745
6494,4558.972934
6495,16710.83929
6496,3554.845264
6497,4671.416683
6498,2909.547713
6499,13411.31102
6500,4574.924641
6501,2771.045031
6502,8038.949652
6503,5143.647642
6504,5032.386371
6505,26197.41498
6506,4894.986713
6507,3193.459822
6508,5096.673223
6509,7706.956035
6510,3339.299496
6511,9575.357152
6512,3557.196138
6513,3587.359906
6514,2360.601748
6515,3023.887488
6516,10926.69497
6517,5325.724541
6518,9915.90229
6519,5017.610845
6520,8625.836992
6521,8432.519368
6522,2642.932059
6523,3097.915845
6524,19837.30548
6525,2869.743883
6526,4927.068115
6527,4285.575678
6528,8874.551335
6529,2578.835541
6530,6920.999642
6531,2349.957291
6532,4027.703503
6533,8481.310791
6534,5191.446028
6535,3572.49065
6536,4869.240839
6537,10395.70939
6538,5297.918924
6539,8750.710415
6540,14941.90379
6541,6503.397049
6542,10110.96161
6543,6459.640843
6544,2769.252177
6545,6778.84457
6546,4492.518464
6547,5733.213979
6548,3230.576665
6549,6314.492009
6550,6013.73829
6551,2180.084066
6552,20096.89337
6553,5568.947534
6554,51426.24815
6555,8079.833042
6556,2674.730716
6557,12421.86213
6558,2311.118403
6559,10255.80275
6560,22103.5072
6561,2962.982516
6562,5764.862315
6563,4700.421406
6564,4669.22664
6565,5384.015304
6566,7505.768149
6567,10551.1476
6568,25900.19716
6569,51016.06704
6570,3575.04124
6571,11638.89947
6572,14050.17358
6573,2379.825871
6574,5460.373249
6575,6269.592055
6576,8709.847614
6577,5024.777578
6578,12515.18061
6579,22325.82746
6580,3059.056323
6581,6698.974274
6582,5479.555081
6583,2472.469209
6584,58207.12842
6585,3430.316936
6586,2396.219292
6587,5964.345179
6588,2605.599527
6589,4758.19231
6590,5154.051492
6591,2805.176489
6592,4250.282624
6593,7247.736708
6594,5008.789971
6595,5821.787383
6596,18898.32653
6597,4756.913057
6598,8083.917906
6599,7417.406267
6600,2538.62632
6601,2432.958093
6602,4170.687348
6603,2489.662064
6604,3758.950734
6605,42389.00791
6606,29830.38714
6607,26134.90739
6608,2453.570794
6609,2855.925747
6610,5771.610372
6611,8098.51111
6612,3432.961074
6613,9408.343519
6614,5595.971365
6615,7260.833833
6616,13438.04189
6617,7324.285428
6618,2357.801509
6619,2671.295549
6620,2938.814981
6621,4911.002585
6622,5498.940679
6623,4757.242856
6624,2926.886293
6625,8509.850887
6626,9928.986032
6627,10089.79095
6628,5073.282126
6629,16301.9676
6630,3360.269641
6631,7907.133288
6632,28328.46548
6633,4467.705159
6634,9035.671134
6635,5364.469352
6636,2706.606128
6637,6167.854162
6638,2476.046413
6639,3056.990764
6640,5217.513287
6641,6744.190752
6642,15739.92367
6643,7153.671737
6644,8263.482214
6645,3142.739611
6646,2691.596929
6647,2500.837384
6648,3728.873486
6649,2937.165583
6650,10391.78109
6651,2994.351694
6652,14203.6226
6653,4490.549093
6654,10963.95723
6655,3508.569533
6656,4942.873707
6657,6218.662593
6658,6156.363979
6659,21423.63723
6660,5926.729379
6661,10295.46521
6662,2710.811423
6663,3363.004143
6664,3122.984111
6665,6220.765007
6666,3455.17183
6667,11855.13545
6668,7163.796624
6669,3157.551595
6670,8336.08382
6671,5809.261551
6672,10016.28847
6673,4914.731004
6674,2750.540853
6675,5677.309793
6676,2393.1169
6677,8126.766397
6678,2774.799523
6679,4300.901435
6680,5221.14469
6681,12383.5306
6682,7680.748159
6683,4014.453113
6684,4250.282624
6685,4624.557568
6686,27789.69235
6687,7345.897176
6688,5323.866117
6689,4426.096934
6690,6852.36423
6691,3534.337809
6692,4349.30875
6693,29676.81386
6694,24238.66071
6695,11638.89947
6696,13559.39395
6697,4282.947971
6698,9144.856285
6699,7434.270631
6700,6159.011684
6701,3883.398053
6702,10622.51656
6703,5257.241485
6704,4881.394894
6705,13197.92893
6706,5334.183231
6707,4965.491316
6708,5470.060561
6709,3713.790822
6710,2894.583582
6711,1940.981221
6712,2647.204207
6713,5461.967787
6714,2661.82351
6715,2397.036098
6716,4567.874448
6717,5534.569714
6718,6057.07208
6719,10656.88195
6720,13798.47871
6721,18060.47947
6722,2690.477161
6723,7409.083969
6724,4991.535369
6725,4434.028141
6726,14748.92373
6727,4916.373221
6728,12495.73971
6729,12877.7765
6730,6775.924167
6731,7540.911474
6732,5989.773931
6733,9171.000967
6734,21528.56723
6735,2675.569927
6736,9246.223462
6737,4860.580033
6738,2471.145145
6739,2760.954751
6740,4270.034394
6741,3136.082008
6742,7755.209719
6743,4927.707574
6744,6661.744145
6745,6529.911496
6746,3293.245706
6747,5154.764074
6748,5597.12496
6749,20766.66918
6750,5423.136755
6751,5553.362689
6752,5504.139033
6753,12663.99057
6754,5548.031892
6755,4389.945709
6756,2604.84712
6757,2918.576189
6758,2487.649473
6759,9082.833891
6760,5557.934118
6761,5107.163002
6762,5570.21583
6763,5595.389905
6764,11243.90285
6765,6113.869984
6766,5271.372558
6767,2746.921502
6768,4729.970205
6769,8879.790017
6770,3106.48254
6771,5860.16743
6772,9035.671134
6773,7256.576235
6774,14428.86926
6775,2787.501453
6776,4845.002948
6777,5460.315095
6778,26511.60445
6779,3141.333694
6780,2545.056879
6781,8355.958185
6782,3837.492458
6783,2534.990075
6784,5762.472144
6785,15936.5764
6786,12552.64705
6787,2352.3679
6788,4935.642812
6789,5356.137712
6790,3740.404374
6791,2489.387507
6792,7188.292633
6793,35022.45478
6794,2661.729688
6795,12200.78537
6796,29006.67071
6797,3873.647046
6798,2471.528431
6799,2688.860687
6800,2551.226692
6801,4949.525372
6802,6143.898219
6803,8837.334639
6804,9517.07801
6805,2879.63179
6806,2805.098562
6807,6045.625114
6808,5246.278375
6809,4772.931526
6810,3867.965986
6811,3383.445647
6812,9521.222806
6813,7614.669735
6814,11308.47178
6815,3350.687339
6816,2683.492593
6817,42561.63183
6818,2086.610957
6819,4868.807554
6820,5021.150845
6821,3671.818326
6822,5253.487908
6823,12036.62051
6824,3508.92537
6825,3818.468252
6826,2570.433324
6827,2846.171869
6828,7292.397562
6829,10581.275
6830,23144.1327
6831,4605.036646
6832,3939.00637
6833,8104.43256
6834,4165.252177
6835,14065.30235
6836,21991.61598
6837,7590.913301
6838,8018.503854
6839,3554.845264
6840,3945.588049
6841,2915.614781
6842,5554.826011
6843,5329.128301
6844,5502.726803
6845,7606.70898
6846,27789.69235
6847,5971.313496
6848,2248.449633
6849,10745.97948
6850,7223.689647
6851,9384.475767
6852,5709.225202
6853,4983.897914
6854,13561.4335
6855,7218.375778
6856,5160.251878
6857,13115.40751
6858,29874.74493
6859,20237.15039
6860,2580.849899
6861,39561.07502
6862,8186.095915
6863,4767.687852
6864,8474.634723
6865,4723.449803
6866,10484.91535
6867,3304.758268
6868,5002.093264
6869,7607.001877
6870,2802.621642
6871,7455.361568
6872,21766.83059
6873,7316.650059
6874,7443.83286
6875,3086.722253
6876,6727.617003
6877,20266.49877
6878,5264.642009
6879,8564.772996
6880,8086.011196
6881,4705.589393
6882,4273.587765
6883,5908.7518
6884,41787.90343
6885,10633.50496
6886,5450.573438
6887,7035.763363
6888,8203.221246
6889,8714.922135
6890,3352.943699
6891,5017.851448
6892,2753.159194
6893,2619.337376
6894,4867.378203
6895,3061.799398
6896,3545.413177
6897,3259.885006
6898,5095.439821
6899,2397.036098
6900,7427.501786
6901,2510.633216
6902,2637.602689
6903,4969.35768
6904,34611.37896
6905,11618.55713
6906,4762.591249
6907,4879.442929
6908,4330.38602
6909,9095.049868
6910,5524.310373
6911,11836.29699
6912,2588.080213
6913,7176.591051
6914,27890.0576
6915,7280.300642
6916,2152.081322
6917,4334.210791
6918,8630.696198
6919,4766.940473
6920,10439.49667
6921,3747.060981
6922,6617.139741
6923,3821.819872
6924,2863.04871
6925,9420.965855
6926,8767.626534
6927,4571.610619
6928,14514.00519
6929,2588.435037
6930,6243.089247
6931,2719.506996
6932,2719.260911
6933,4803.777507
6934,2856.948797
6935,5169.558551
6936,4082.704584
6937,2959.950094
6938,16468.22079
6939,12779.06199
6940,12168.74492
6941,6240.664762
6942,5442.744248
6943,3551.792574
6944,24138.05975
6945,15415.04407
6946,5517.199137
6947,13448.80973
6948,6689.022728
6949,7222.850848
6950,4311.416903
6951,4376.363592
6952,10506.93706
6953,8667.090494
6954,5938.511892
6955,15277.47796
6956,2551.226692
6957,4191.06163
6958,8161.1704
6959,2784.969185
6960,10083.48688
6961,19363.52743
6962,7154.094304
6963,8779.090552
6964,2731.39917
6965,7429.079194
6966,2616.613903
6967,8044.872393
6968,2534.306443
6969,10014.02955
6970,4745.181764
6971,14040.96476
6972,14635.45158
6973,3885.456401
6974,5107.163002
6975,9384.654502
6976,5007.672425
6977,49423.79557
6978,8558.927723
6979,4892.628631
6980,5365.93282
6981,5163.838813
6982,38055.20953
6983,7403.447336
6984,6051.637445
6985,7229.329257
6986,3300.607083
6987,5505.167392
6988,4334.064096
6989,4349.104278
6990,4882.073243
6991,10114.98621
6992,5259.709581
6993,4013.945512
6994,6285.019179
6995,4518.782768
6996,17738.2012
6997,6265.343299
6998,12168.64405
6999,3618.432755
7000,6474.826466
7001,5575.198201
7002,32144.64957
7003,8223.164916
7004,7462.926263
7005,9031.214859
7006,7028.940001
7007,7406.882612
7008,7582.113842
7009,10719.08467
7010,3721.390713
7011,3528.044252
7012,17085.41462
7013,11955.39598
7014,6366.225775
7015,4669.22664
7016,9100.731403
7017,14663.19646
7018,7529.863445
7019,2647.519741
7020,8072.245595
7021,7644.684144
7022,2485.109896
7023,13144.49101
7024,3129.110699
7025,8349.523082
7026,3241.588659
7027,6925.182046
7028,5098.854489
7029,2885.407442
7030,5979.724161
7031,5416.413581
7032,2345.129694
7033,12556.95366
7034,2839.298304
7035,5595.389905
7036,3979.718986
7037,10925.82157
7038,5669.974517
7039,5168.152276
7040,2760.476712
7041,10382.50368
7042,3816.408655
7043,11172.49931
7044,2456.816127
7045,7480.713618
7046,2659.70565
7047,4626.801093
7048,12157.32992
7049,4792.509792
7050,2821.352024
7051,17441.6378
7052,4202.663699
7053,7851.349465
7054,8932.317753
7055,5059.987477
7056,11196.01927
7057,4430.572112
7058,10330.43794
7059,9918.69966
7060,5876.373894
7061,2734.439188
7062,3694.14876
7063,9521.676094
7064,4377.532789
7065,6431.736287
7066,6722.701247
7067,2397.036098
7068,2393.813375
7069,2359.423599
7070,4080.81891
7071,26999.68099
7072,10914.20446
7073,3445.86241
7074,6625.28717
7075,20067.40315
7076,3871.778009
7077,4171.300175
7078,6689.022728
7079,9009.219409
7080,4974.801539
7081,2506.197852
7082,4967.544169
7083,1918.1197
7084,3146.037899
7085,5963.174005
7086,2860.747385
7087,2857.11061
7088,7630.346461
7089,5715.787663
7090,5113.899098
7091,5070.227097
7092,12036.62051
7093,8679.79601
7094,4911.458509
7095,17429.87777
7096,2396.219292
7097,5671.927479
7098,14413.37774
7099,5217.513287
7100,2363.295991
7101,4655.605831
7102,35692.17157
7103,10248.89802
7104,6897.505859
7105,5010.37931
7106,4250.282624
7107,10208.92761
7108,4961.574919
7109,4476.81416
7110,2755.221411
7111,8271.906799
7112,5927.389227
7113,8548.30415
7114,21283.6362
7115,6446.706674
7116,4484.254754
7117,30286.68586
7118,13840.16012
7119,5391.775844
7120,3847.352801
7121,6369.262355
7122,5316.7566
7123,5124.218174
7124,4151.551337
7125,2594.905944
7126,5763.265424
7127,18370.57004
7128,21923.12272
7129,10546.65545
7130,8388.717011
7131,7188.607263
7132,3238.929524
7133,10960.93667
7134,2660.931663
7135,2004.350666
7136,15483.52986
7137,8940.579278
7138,5083.789524
7139,9031.214859
7140,32098.32209
7141,22332.43946
7142,8560.162384
7143,7714.623619
7144,2936.993695
7145,5112.104787
7146,5119.901412
7147,2494.869528
7148,23594.6802
7149,5656.203464
7150,15673.13621
7151,8509.453945
7152,6418.24871
7153,3055.70113
7154,5746.05593
7155,23594.6802
7156,6005.847375
7157,5028.839465
7158,3409.677392
7159,4348.139173
7160,8337.194193
7161,2346.675378
7162,4991.035369
7163,2879.505701
7164,3482.038245
7165,8216.391903
7166,3155.45562
7167,5292.202092
7168,6553.943457
7169,7618.442045
7170,24610.78085
7171,3142.81161
7172,32021.40422
7173,5096.700181
7174,4889.609695
7175,5112.570311
7176,2725.322949
7177,9780.852337
7178,15042.57658
7179,5308.291752
7180,19160.98994
7181,3324.551776
7182,3791.549972
7183,7600.034998
7184,6950.100195
7185,4605.036646
7186,5864.381825
7187,15374.18296
7188,3230.576665
7189,9294.54951
7190,2504.871709
7191,7081.690974
7192,9560.049227
7193,6756.062791
7194,5290.666331
7195,8391.133455
7196,21151.2328
7197,9264.32766
7198,2853.600347
7199,6245.443568
7200,2129.063055
7201,14789.61805
7202,5324.38786
7203,2862.729074
7204,8614.686004
7205,4931.503095
7206,4642.020128
7207,21423.63723
7208,4858.067125
7209,5261.101863
7210,3274.037562
7211,6134.38779
7212,3690.698916
7213,2776.772734
7214,10972.06778
7215,4177.666255
7216,5838.89915
7217,6462.22199
7218,5109.50079
7219,8278.716567
7220,8682.234653
7221,9415.901707
7222,3230.576665
7223,17019.1929
7224,2647.519741
7225,12883.11573
7226,20930.05217
7227,4814.350556
7228,4836.892172
7229,18745.39592
7230,17367.52612
7231,9012.922138
7232,5871.607022
7233,5926.729379
7234,5453.709172
7235,9106.867749
7236,5013.136429
7237,6672.05628
7238,6521.368813
7239,13024.22378
7240,2748.800067
7241,2803.59608
7242,7231.000788
7243,8329.286254
7244,4626.801093
7245,6265.343299
7246,4504.16329
7247,11533.47722
7248,5349.996572
7249,2855.687705
7250,6601.611299
7251,3470.177816
7252,5895.106386
7253,5065.935608
7254,41787.90343
7255,4882.286714
7256,3837.615029
7257,2154.073997
7258,5049.118385
7259,13869.92705
7260,5213.3743
7261,4911.115538
7262,7751.855026
7263,25464.82059
7264,9472.956706
7265,5926.957452
7266,8470.043225
7267,8675.993821
7268,18205.67367
7269,2618.326183
7270,3349.639274
7271,5979.724161
7272,16301.9676
7273,7882.987485
7274,7748.811
7275,15860.03591
7276,2279.696801
7277,15272.79977
7278,5498.753121
7279,5743.403321
7280,3942.917284
7281,2503.603127
7282,4558.592305
7283,67907.2705
7284,2396.672304
7285,5568.947534
7286,7334.517166
7287,7150.111338
7288,12023.75062
7289,4018.88493
7290,4770.550911
7291,29297.33082
7292,27929.96441
7293,2899.922473
7294,2331.325089
7295,8561.561976
7296,11280.72641
7297,2764.024716
7298,2580.849899
7299,10856.01489
7300,4150.836913
7301,16979.79757
7302,5028.739297
7303,64618.75715
7304,41103.24183
7305,22658.53652
7306,7013.436657
7307,8658.863813
7308,5214.342348
7309,4334.064096
7310,3731.504584
7311,22242.51659
7312,12280.76661
7313,13024.13012
7314,7488.785177
7315,2300.691547
7316,30081.36783
7317,3745.374656
7318,13246.56841
7319,5008.275979
7320,2396.219292
7321,5146.898635
7322,6540.204626
7323,7159.806745
7324,6087.302608
7325,9772.736775
7326,6005.847375
7327,6811.576281
7328,16350.13061
7329,3580.261881
7330,5821.128509
7331,2839.56968
7332,10097.19837
7333,2674.227315
7334,4515.445404
7335,7998.347343
7336,2809.766683
7337,4748.794301
7338,5272.518472
7339,6712.294021
7340,8188.976576
7341,14429.89284
7342,4376.363592
7343,3713.803592
7344,7590.050089
7345,2795.735679
7346,8640.753192
7347,2624.896858
7348,4815.020779
7349,4460.418492
7350,6047.02516
7351,8221.870429
7352,6798.272436
7353,12817.41348
7354,5219.886414
7355,6140.242989
7356,3756.63877
7357,7356.559341
7358,32725.2974
7359,7057.463184
7360,11005.02349
7361,5563.771927
7362,7451.479991
7363,5181.054467
7364,12584.00638
7365,13057.01188
7366,17776.82267
7367,2757.383982
7368,7535.42519
7369,2826.804029
7370,7326.544855
7371,6633.137616
7372,2485.886754
7373,8598.185237
7374,8586.801328
7375,2417.777032
7376,2693.663643
7377,7179.22522
7378,10629.33736
7379,2710.918992
7380,7724.052993
7381,3508.569533
7382,2241.108638
7383,33279.77231
7384,5348.30258
7385,5251.152281
7386,4686.807406
7387,7148.331333
7388,5028.575209
7389,2415.415525
7390,7545.548643
7391,5264.425866
7392,4474.48438
7393,21578.86035
7394,2902.622439
7395,10876.4794
7396,4413.285858
7397,12504.49422
7398,7462.926263
7399,4690.793868
7400,2943.045259
7401,5003.336664
7402,13466.92071
7403,3386.186515
7404,5503.440723
7405,25807.063
7406,4739.34663
7407,15777.88702
7408,2619.865336
7409,15445.66166
7410,3355.528168
7411,2874.08847
7412,2846.645431
7413,23813.52051
7414,5313.467001
7415,3730.144916
7416,9031.214859
7417,5931.28489
7418,9429.080755
7419,7613.049819
7420,3313.014405
7421,7317.014254
7422,2665.737082
7423,3230.576665
7424,17367.27409
7425,10595.81033
7426,5999.380228
7427,17006.00256
7428,3954.344534
7429,3589.372361
7430,7329.777554
7431,7380.570445
7432,7472.672033
7433,8500.12195
7434,19357.79964
7435,5846.114411
7436,2231.786517
7437,4864.527356
7438,4594.292826
7439,3044.003202
7440,2759.978287
7441,11064.29047
7442,7555.828789
7443,7469.557777
7444,4920.492369
7445,12298.6863
7446,4630.363287
7447,4636.54647
7448,20467.71796
7449,3792.829528
7450,17526.17908
7451,4715.469193
7452,2288.763508
7453,5670.132321
7454,7228.993348
7455,11009.13049
7456,5639.941974
7457,11196.46002
7458,12840.43291
7459,8828.380695
7460,13268.79263
7461,3728.874098
7462,4983.114656
7463,13727.79972
7464,8343.751519
7465,7191.831645
7466,13759.14695
7467,9788.713108
7468,3360.44356
7469,4887.794108
7470,7582.113842
7471,2516.213745
7472,3571.34607
7473,9868.595441
7474,5375.821564
7475,4254.620669
7476,3061.052283
7477,2414.770722
7478,4526.52638
7479,5635.294733
7480,8254.698836
7481,7320.070571
7482,3933.813993
7483,2433.089468
7484,5706.955563
7485,2585.444463
7486,2659.70565
7487,5310.861767
7488,5874.820212
7489,8579.889155
7490,8903.966435
7491,8149.769437
7492,2570.162134
7493,2585.56013
7494,2844.849804
7495,4633.550875
7496,6678.899026
7497,2222.865016
7498,8522.759016
7499,25082.1789
7500,3479.260311
7501,7851.582939
7502,2509.508795
7503,2854.26694
7504,8879.790017
7505,8392.618913
7506,5279.478432
7507,8272.330818
7508,7662.429999
7509,4899.977003
7510,4508.862933
7511,3094.320237
7512,4383.150505
7513,2530.705137
7514,8291.659086
7515,8164.31273
7516,2337.35182
7517,9002.409572
7518,5389.499465
7519,2721.585434
7520,6005.847375
7521,5555.830205
7522,5470.060561
7523,15610.90065
7524,2616.613903
7525,4681.52815
7526,4890.1093
7527,7457.344801
7528,22185.88045
7529,5305.087084
7530,9470.624437
7531,3548.148767
7532,2451.535793
7533,8652.652451
7534,2535.223185
7535,4314.065657
7536,6731.050335
7537,7779.588181
7538,2805.286098
7539,5251.968272
7540,8044.872393
7541,4250.282624
7542,13891.67638
7543,2725.356404
7544,4779.893422
7545,4808.957973
7546,8658.863813
7547,9215.541928
7548,5068.426258
7549,4879.713235
7550,13466.92071
7551,13306.18451
7552,7350.182328
7553,4822.436037
7554,3554.845264
7555,3135.579831
7556,57520.50151
7557,2515.411468
7558,7247.495684
7559,4878.950256
7560,2971.919417
7561,11302.60169
7562,7996.597066
7563,7411.813055
7564,3179.474225
7565,22658.53652
7566,3774.861293
7567,8224.770259
7568,2563.582441
7569,2393.915369
7570,2453.570794
7571,5143.878519
7572,7378.510732
7573,2574.198807
7574,22315.05787
7575,2430.484375
7576,6160.999344
7577,7912.132168
7578,5534.821886
7579,2382.672856
7580,6991.248087
7581,2885.328202
7582,41787.90343
7583,2848.564466
7584,8123.023295
7585,9661.103686
7586,4488.134688
7587,4561.27302
7588,11546.17372
7589,3788.814643
7590,13502.63148
7591,8563.968057
7592,2913.475108
7593,7540.584824
7594,6950.532764
7595,7255.137772
7596,4334.064096
7597,6307.497245
7598,5904.847853
7599,4794.481412
7600,9180.154161
7601,8355.512557
7602,13869.92705
7603,13452.1928
7604,16798.85832
7605,8273.111579
7606,7408.836056
7607,4349.30875
7608,4744.967459
7609,17208.05642
7610,8673.587
7611,2497.910013
7612,32069.87526
7613,3312.253233
7614,10828.37347
7615,12128.36511
7616,5505.687336
7617,6715.342541
7618,2836.677371
7619,3561.595726
7620,6552.399896
7621,2833.980142
7622,5099.513147
7623,9415.527031
7624,3644.833554
7625,2927.516316
7626,9227.945752
7627,3148.42409
7628,3063.114594
7629,3417.953745
7630,23594.6802
7631,7519.133631
7632,3969.433177
7633,4874.0748
7634,7261.615478
7635,8005.964669
7636,2996.139865
7637,4175.945269
7638,8491.858636
7639,2402.172069
7640,4775.475851
7641,4235.183999
7642,5107.163002
7643,13167.60512
7644,2520.301352
7645,5189.289582
7646,2893.313855
7647,3985.547406
7648,2414.638309
7649,18688.30707
7650,16589.71237
7651,23331.829
7652,4699.034135
7653,2395.57
7654,8861.482361
7655,8936.823519
7656,7340.496505
7657,26453.93512
7658,6342.473656
7659,6560.815344
7660,6687.593818
7661,3681.253483
7662,2555.535685
7663,2373.795076
7664,2732.652352
7665,4703.71858
7666,19259.84494
7667,3844.569357
7668,4683.443348
7669,5174.081063
7670,2655.864573
7671,5615.073509
7672,3161.171297
7673,7575.647415
7674,3985.398895
7675,9706.375239
7676,7736.654606
7677,4179.488639
7678,5759.011129
7679,4165.396419
7680,2632.552578
7681,3885.456401
7682,8161.944953
7683,13024.13012
7684,14137.23043
7685,3700.678124
7686,5511.033294
7687,5169.49937
7688,6044.020038
7689,4349.30875
7690,9688.129179
7691,5528.212807
7692,7894.5005
7693,5935.815989
7694,4520.339327
7695,3219.146148
7696,5935.572179
7697,2322.572562
7698,11692.00974
7699,10175.2441
7700,2513.971107
7701,2897.779107
7702,5515.246935
7703,3469.836978
7704,6907.554242
7705,3647.24611
7706,3265.156348
7707,2514.282096
7708,4462.997006
7709,4570.673702
7710,2752.65503
7711,2188.655055
7712,2710.149379
7713,14754.35923
7714,10759.40004
7715,12357.11512
7716,5033.390798
7717,2370.618948
7718,11236.31135
7719,12476.64759
7720,14641.51818
7721,4731.844073
7722,10620.49148
7723,13478.8
7724,8873.201307
7725,5260.921627
7726,2792.009458
7727,10018.66117
7728,7180.270931
7729,3012.039703
7730,4236.814353
7731,5283.362834
7732,5395.091602
7733,6913.566525
7734,2619.337376
7735,8390.122077
7736,13727.79972
7737,4482.015107
7738,2827.55957
7739,5584.961718
7740,7568.85152
7741,9664.330983
7742,6480.681366
7743,8707.619537
7744,9048.983447
7745,2615.852084
7746,4878.829713
7747,10793.75704
7748,5528.080912
7749,4605.87485
7750,8343.412804
7751,13009.24125
7752,7486.019078
7753,9547.71004
7754,8110.704417
7755,7379.456823
7756,6612.617859
7757,7452.233634
7758,2686.535218
7759,4470.181084
7760,10348.01348
7761,11790.49617
7762,4566.123651
7763,5905.971667
7764,7492.055949
7765,3427.154407
7766,5181.620895
7767,4686.469674
7768,2710.12066
7769,4313.34397
7770,4755.36505
7771,36516.0456
7772,7792.067056
7773,2549.998419
7774,7521.282545
7775,11510.36033
7776,7999.251628
7777,7927.182997
7778,21123.1166
7779,2453.570794
7780,2981.549197
7781,5110.755667
7782,5351.853544
7783,9015.819465
7784,5903.612641
7785,8852.734284
7786,13333.38849
7787,8658.863813
7788,4871.15057
7789,5279.198664
7790,6689.022728
7791,5244.550942
7792,6688.857444
7793,8408.308374
7794,2052.948967
7795,10592.58753
7796,2913.493264
7797,5243.446345
7798,14191.59699
7799,9426.384787
7800,4521.190551
7801,3579.023825
7802,6285.15476
7803,7844.252972
7804,8283.843281
7805,2436.397813
7806,2538.62632
7807,7304.395148
7808,32474.76977
7809,6674.455913
7810,33473.34946
7811,6459.640942
7812,4605.036646
7813,5686.743252
7814,6608.165971
7815,7158.530736
7816,10179.71704
7817,5052.381573
7818,5201.357604
7819,8632.783576
7820,7350.930502
7821,7690.159642
7822,8259.1108
7823,2317.282049
7824,8929.611119
7825,4854.362069
7826,2659.70565
7827,8750.222052
7828,5054.780543
7829,2199.516645
7830,5715.312991
7831,9566.839884
7832,10094.13003
7833,5444.793941
7834,2582.408525
7835,50568.25912
7836,3484.247842
7837,5555.830205
7838,4173.140695
7839,2897.494724
7840,8044.511759
7841,7716.997859
7842,2274.669484
7843,8658.863813
7844,11260.90364
7845,16414.04415
7846,20018.20459
7847,4698.759935
7848,9002.117386
7849,25030.89457
7850,3102.998522
7851,2587.107864
7852,4983.61893
7853,6265.343299
7854,7233.540011
7855,5357.260833
7856,11130.11974
7857,2610.369217
7858,7452.543017
7859,6352.961129
7860,14585.37736
7861,17292.93538
7862,4254.620669
7863,9621.72619
7864,14260.91441
7865,7756.307652
7866,5875.212734
7867,4946.960039
7868,2660.009874
7869,2372.289378
7870,15613.95173
7871,7803.503824
7872,10346.11154
7873,4960.548942
7874,7099.574987
7875,24442.29656
7876,13466.92071
7877,2598.061204
7878,2886.451602
7879,2566.398498
7880,6252.3631
7881,5174.689686
7882,9263.179837
7883,4834.710493
7884,2361.742243
